ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,age_categories
461551,Male,Yes,61,No,Entertainment,1.0,Low,2.0,Cat_6,A,61-65
464129,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_1,C,51-55
464031,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D,18-25
464287,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_2,C,31-35
460791,Female,No,27,Yes,Engineer,9.0,Low,7.0,Cat_3,C,26-30
464348,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_6,A,41-45
460904,Female,No,35,No,Entertainment,1.0,Low,1.0,Cat_6,B,31-35
466484,Female,Yes,52,No,Executive,1.0,Low,1.0,Cat_3,A,51-55
467663,Male,Yes,31,No,Doctor,1.0,Average,2.0,Cat_6,D,31-35
467885,Female,No,43,Yes,Doctor,0.0,Low,3.0,Cat_4,A,41-45
461674,Male,Yes,48,Yes,Executive,0.0,High,4.0,Cat_6,C,46-50
464297,Male,No,26,No,Artist,8.0,Low,5.0,Cat_5,A,26-30
462322,Female,No,49,Yes,Artist,1.0,Low,2.0,Cat_2,C,46-50
459974,Male,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_6,A,36-40
461003,Male,No,30,No,Executive,13.0,Low,4.0,Cat_3,D,26-30
464939,Male,No,43,No,Entertainment,0.0,Low,1.0,Cat_4,D,41-45
461905,Female,No,42,Yes,Artist,0.0,Low,3.0,Cat_6,C,41-45
466952,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,C,56-60
464741,Male,Yes,71,No,Executive,1.0,High,3.0,Cat_1,A,71-75
460484,Female,No,23,No,Healthcare,4.0,Low,7.0,Cat_3,D,18-25
462346,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0,Cat_6,B,75+
465441,Female,Yes,45,Yes,Engineer,2.0,Low,1.0,Cat_4,A,41-45
461689,Male,No,33,Yes,Artist,1.0,Low,2.0,Cat_6,C,31-35
464846,Male,No,25,No,Entertainment,8.0,Low,2.0,Cat_4,D,18-25
462254,Male,Yes,38,No,Executive,1.0,Average,5.0,Cat_2,B,36-40
462708,Male,Yes,25,Yes,Executive,8.0,High,2.0,Cat_6,A,18-25
467806,Male,Yes,62,Yes,Artist,1.0,High,2.0,Cat_6,B,61-65
461173,Male,Yes,45,Yes,Artist,1.0,Low,4.0,Cat_3,B,41-45
465912,Female,No,63,Yes,Artist,1.0,Low,2.0,Cat_6,B,61-65
461341,Female,Yes,39,Yes,Artist,0.0,High,2.0,Cat_6,A,36-40
465135,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_6,B,18-25
461654,Female,No,67,Yes,Artist,0.0,Low,1.0,Cat_7,B,66-70
459147,Male,Yes,81,Yes,Entertainment,1.0,Low,1.0,Cat_6,D,75+
464611,Male,No,31,Yes,Artist,1.0,Low,4.0,Cat_7,C,31-35
460356,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,D,18-25
461591,Female,No,33,No,Engineer,1.0,Low,2.0,Cat_4,B,31-35
466505,Female,Yes,42,No,Artist,8.0,High,5.0,Cat_6,B,41-45
463112,Male,Yes,70,Yes,Lawyer,1.0,Low,1.0,Cat_3,A,66-70
464717,Male,Yes,25,No,Executive,4.0,High,8.0,Cat_4,D,18-25
459051,Male,Yes,66,Yes,Artist,1.0,Average,2.0,Cat_6,C,66-70
464620,Female,Yes,41,Yes,Artist,1.0,High,2.0,Cat_6,B,41-45
462333,Female,Yes,40,Yes,Artist,1.0,Low,1.0,Cat_6,D,36-40
463910,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,C,46-50
459262,Female,No,31,No,Entertainment,9.0,Low,4.0,Cat_6,C,31-35
467808,Female,Yes,63,Yes,Artist,0.0,Average,2.0,Cat_6,C,61-65
460992,Male,Yes,57,No,Executive,0.0,High,4.0,Cat_6,A,56-60
459950,Female,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,A,36-40
461053,Male,Yes,39,No,Executive,1.0,High,4.0,Cat_3,D,36-40
467461,Female,Yes,45,Yes,Artist,8.0,High,3.0,Cat_6,B,41-45
463779,Female,No,32,No,Healthcare,0.0,Low,3.0,Cat_7,D,31-35
464177,Male,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6,D,18-25
463918,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_4,D,18-25
464326,Female,No,38,Yes,Artist,1.0,Low,3.0,Cat_6,A,36-40
465612,Male,Yes,37,Yes,Artist,9.0,Average,2.0,Cat_6,C,36-40
463872,Male,Yes,78,No,Lawyer,1.0,High,2.0,Cat_2,A,75+
466883,Female,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,B,36-40
467477,Male,Yes,43,Yes,Healthcare,5.0,Average,2.0,Cat_6,D,41-45
461307,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D,18-25
463509,Male,No,43,No,Artist,0.0,Low,1.0,Cat_3,D,41-45
461470,Male,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6,C,41-45
466138,Male,Yes,71,No,Lawyer,3.0,High,2.0,Cat_6,D,71-75
460034,Female,Yes,38,Yes,Artist,8.0,Low,1.0,Cat_6,D,36-40
466738,Female,No,27,Yes,Healthcare,0.0,Low,3.0,Cat_6,D,26-30
465088,Male,Yes,48,Yes,Executive,9.0,High,4.0,Cat_6,B,46-50
467253,Female,No,35,Yes,Engineer,1.0,Low,2.0,Cat_6,D,31-35
462375,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C,51-55
466337,Female,Yes,41,No,Engineer,0.0,Low,2.0,Cat_4,A,41-45
465924,Female,No,28,Yes,Marketing,0.0,Low,2.0,Cat_6,D,26-30
465788,Male,No,22,No,Healthcare,1.0,Low,6.0,Cat_4,D,18-25
459570,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_6,D,26-30
463934,Female,Yes,43,Yes,Artist,3.0,Average,2.0,Cat_6,C,41-45
459437,Male,Yes,68,Yes,Lawyer,1.0,High,2.0,Cat_6,B,66-70
466728,Male,Yes,28,No,Doctor,0.0,Average,2.0,Cat_6,A,26-30
461737,Female,Yes,48,Yes,Doctor,1.0,Average,6.0,Cat_4,B,46-50
460972,Male,Yes,42,Yes,Artist,14.0,Low,2.0,Cat_6,A,41-45
461210,Female,No,38,Yes,Healthcare,0.0,Low,4.0,Cat_6,A,36-40
463111,Female,No,42,Yes,Engineer,6.0,Low,3.0,Cat_6,D,41-45
465513,Male,No,43,Yes,Entertainment,1.0,Low,2.0,Cat_6,B,41-45
461732,Female,Yes,46,Yes,Artist,1.0,Average,2.0,Cat_2,C,46-50
459647,Female,No,43,Yes,Engineer,1.0,Low,2.0,Cat_6,B,41-45
460257,Female,No,28,Yes,Healthcare,1.0,Low,6.0,Cat_6,D,26-30
464437,Female,Yes,48,Yes,Engineer,0.0,Average,4.0,Cat_6,B,46-50
461544,Male,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,A,75+
462749,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6,C,46-50
461472,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6,C,41-45
467659,Male,Yes,66,Yes,Entertainment,0.0,Average,2.0,Cat_6,B,66-70
466859,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_2,D,18-25
460101,Female,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_3,D,31-35
461885,Female,Yes,49,Yes,Artist,3.0,High,5.0,Cat_6,C,46-50
460982,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,A,75+
460503,Male,No,41,Yes,Entertainment,0.0,Low,2.0,Cat_3,B,41-45
460814,Male,Yes,78,No,Entertainment,0.0,Low,1.0,Cat_6,D,75+
459981,Male,No,41,Yes,Artist,7.0,Low,1.0,Cat_6,A,41-45
463776,Female,Yes,39,Yes,Artist,3.0,Average,2.0,Cat_6,C,36-40
467746,Male,Yes,50,Yes,Executive,0.0,High,3.0,Cat_6,B,46-50
460151,Male,Yes,35,Yes,Artist,3.0,Average,2.0,Cat_6,C,31-35
467145,Female,Yes,52,Yes,Doctor,1.0,Average,3.0,Cat_6,B,51-55
461101,Female,Yes,50,Yes,Engineer,4.0,Average,4.0,Cat_3,A,46-50
464240,Male,Yes,52,No,Engineer,1.0,Low,1.0,Cat_2,D,51-55
461424,Male,Yes,63,No,Healthcare,0.0,Average,4.0,Cat_4,B,61-65
464237,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_6,B,46-50
463566,Female,Yes,41,Yes,Homemaker,1.0,Average,4.0,Cat_2,C,41-45
459995,Female,No,38,No,Artist,4.0,Low,2.0,Cat_6,A,36-40
465896,Male,No,32,No,Doctor,2.0,Low,2.0,Cat_6,D,31-35
463639,Male,No,31,No,Healthcare,0.0,Low,6.0,Cat_6,D,31-35
463292,Male,Yes,36,No,Executive,1.0,High,3.0,Cat_6,B,36-40
462484,Male,Yes,67,Yes,Artist,0.0,Low,1.0,Cat_6,D,66-70
459680,Male,No,41,Yes,Entertainment,1.0,Low,1.0,Cat_6,A,41-45
465198,Male,Yes,53,Yes,Entertainment,8.0,Average,4.0,Cat_6,C,51-55
467820,Male,Yes,51,Yes,Artist,0.0,Low,1.0,Cat_3,B,51-55
465817,Male,Yes,56,No,Executive,0.0,Low,2.0,Cat_4,A,56-60
467661,Female,Yes,45,Yes,Artist,1.0,High,3.0,Cat_6,B,41-45
464244,Male,Yes,72,Yes,Executive,1.0,High,4.0,Cat_6,B,71-75
465717,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C,41-45
460461,Female,Yes,26,No,Homemaker,9.0,Average,2.0,Cat_3,A,26-30
465535,Female,No,29,No,Entertainment,9.0,Low,3.0,Cat_2,A,26-30
466931,Male,No,37,Yes,Entertainment,1.0,Low,2.0,Cat_3,A,36-40
461106,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_3,D,18-25
463379,Male,No,29,No,Marketing,1.0,Low,7.0,Cat_6,D,26-30
459331,Female,No,70,Yes,Lawyer,0.0,Low,1.0,Cat_6,D,66-70
466396,Female,No,19,No,Healthcare,1.0,Low,5.0,Cat_3,D,18-25
463135,Male,Yes,46,Yes,Artist,5.0,Average,2.0,Cat_3,C,46-50
463418,Male,Yes,53,No,Executive,1.0,High,4.0,Cat_6,A,51-55
467300,Female,Yes,50,Yes,Artist,0.0,Low,1.0,Cat_6,B,46-50
465518,Female,Yes,43,Yes,Artist,1.0,Average,3.0,Cat_4,B,41-45
461964,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_7,D,18-25
463190,Female,Yes,61,Yes,Artist,0.0,Average,2.0,Cat_4,B,61-65
461771,Male,Yes,27,Yes,Doctor,9.0,Average,2.0,Cat_6,A,26-30
466082,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,Cat_6,C,75+
461241,Male,Yes,32,Yes,Healthcare,5.0,Low,2.0,Cat_6,D,31-35
460741,Male,Yes,58,Yes,Artist,1.0,Average,5.0,Cat_6,B,56-60
461752,Male,Yes,67,Yes,Doctor,1.0,Average,3.0,Cat_6,C,66-70
461030,Female,No,19,No,Healthcare,8.0,Low,5.0,Cat_3,D,18-25
459097,Male,Yes,88,Yes,Lawyer,0.0,High,2.0,Cat_6,A,75+
464615,Male,Yes,35,Yes,Artist,7.0,Low,2.0,Cat_6,A,31-35
460928,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,B,41-45
467682,Female,Yes,35,Yes,Artist,9.0,Average,4.0,Cat_6,B,31-35
463480,Female,Yes,27,No,Healthcare,0.0,Low,2.0,Cat_6,D,26-30
462370,Male,Yes,35,Yes,Executive,4.0,High,3.0,Cat_6,B,31-35
459148,Female,No,20,No,Healthcare,2.0,Low,3.0,Cat_4,D,18-25
462588,Male,Yes,41,No,Entertainment,12.0,Average,3.0,Cat_4,A,41-45
466102,Female,No,33,No,Healthcare,1.0,Low,6.0,Cat_3,C,31-35
464482,Male,Yes,58,Yes,Artist,0.0,Low,1.0,Cat_6,C,56-60
463078,Male,Yes,86,No,Executive,0.0,High,2.0,Cat_6,A,75+
464646,Male,Yes,61,No,Engineer,7.0,Average,5.0,Cat_4,D,61-65
461151,Male,No,32,Yes,Artist,0.0,Low,3.0,Cat_3,D,31-35
466397,Male,No,20,No,Healthcare,0.0,Low,3.0,Cat_3,D,18-25
463743,Male,No,32,No,Artist,0.0,Low,4.0,Cat_6,D,31-35
467753,Female,Yes,69,No,Artist,0.0,High,2.0,Cat_6,C,66-70
465666,Female,No,35,Yes,Entertainment,9.0,Low,4.0,Cat_6,C,31-35
463105,Female,No,72,Yes,Lawyer,1.0,Low,2.0,Cat_6,D,71-75
465280,Female,Yes,37,Yes,Artist,0.0,Low,1.0,Cat_6,C,36-40
466811,Male,No,22,No,Healthcare,0.0,Low,3.0,Cat_4,D,18-25
467158,Female,No,25,No,Healthcare,0.0,Low,3.0,Cat_6,D,18-25
465578,Male,No,33,Yes,Healthcare,4.0,Low,1.0,Cat_6,D,31-35
466560,Male,Yes,40,No,Executive,0.0,Average,4.0,Cat_4,D,36-40
459897,Female,Yes,55,Yes,Artist,1.0,Low,2.0,Cat_6,C,51-55
466440,Male,Yes,23,No,Executive,1.0,High,9.0,Cat_6,A,18-25
464647,Female,Yes,51,No,Doctor,1.0,High,1.0,Cat_4,D,51-55
460851,Male,Yes,69,No,Doctor,0.0,Average,3.0,Cat_6,B,66-70
467122,Female,Yes,73,No,Lawyer,0.0,High,2.0,Cat_6,C,71-75
460462,Female,No,20,No,Marketing,1.0,Low,3.0,Cat_3,B,18-25
459440,Female,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,B,51-55
459521,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_1,A,46-50
465772,Female,Yes,53,Yes,Engineer,0.0,Low,4.0,Cat_1,B,51-55
462218,Male,Yes,53,No,Executive,0.0,Average,5.0,Cat_4,B,51-55
467673,Male,Yes,50,No,Executive,0.0,High,4.0,Cat_6,B,46-50
461295,Female,Yes,66,Yes,Artist,1.0,Average,3.0,Cat_6,C,66-70
466035,Female,Yes,86,Yes,Lawyer,1.0,Low,2.0,Cat_6,B,75+
459830,Female,No,27,Yes,Doctor,8.0,Low,1.0,Cat_6,A,26-30
462080,Female,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,C,41-45
459330,Male,No,33,No,Marketing,11.0,Low,9.0,Cat_6,D,31-35
467058,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_6,B,75+
461122,Male,Yes,26,No,Entertainment,8.0,Low,2.0,Cat_4,D,26-30
464886,Male,Yes,38,Yes,Engineer,0.0,Average,4.0,Cat_4,B,36-40
463697,Female,No,32,Yes,Artist,6.0,Low,7.0,Cat_4,A,31-35
460592,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_3,D,18-25
465995,Male,No,27,No,Entertainment,0.0,Low,3.0,Cat_2,D,26-30
461293,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D,18-25
467020,Male,Yes,80,Yes,Lawyer,0.0,High,3.0,Cat_6,B,75+
461153,Female,Yes,32,Yes,Artist,1.0,High,3.0,Cat_3,A,31-35
467175,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6,D,75+
465154,Male,No,22,No,Healthcare,1.0,Low,2.0,Cat_4,D,18-25
466666,Female,Yes,32,Yes,Healthcare,0.0,Low,2.0,Cat_6,A,31-35
467583,Male,Yes,47,Yes,Executive,9.0,Low,3.0,Cat_6,B,46-50
462859,Male,Yes,49,Yes,Entertainment,1.0,Average,2.0,Cat_6,A,46-50
467483,Male,Yes,55,Yes,Executive,0.0,High,9.0,Cat_6,A,51-55
466950,Male,No,28,Yes,Entertainment,1.0,Low,2.0,Cat_3,D,26-30
463417,Male,Yes,59,Yes,Artist,1.0,Low,3.0,Cat_6,B,56-60
466884,Female,Yes,42,No,Doctor,1.0,Low,1.0,Cat_6,A,41-45
464564,Female,No,37,Yes,Artist,8.0,Low,3.0,Cat_6,B,36-40
463203,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_7,D,18-25
464716,Male,Yes,43,Yes,Marketing,0.0,High,6.0,Cat_4,D,41-45
466162,Female,Yes,73,Yes,Doctor,0.0,Low,1.0,Cat_4,B,71-75
462383,Female,No,46,No,Engineer,1.0,Low,3.0,Cat_3,D,46-50
462970,Male,Yes,28,No,Doctor,0.0,Average,2.0,Cat_6,D,26-30
463988,Female,Yes,35,Yes,Entertainment,9.0,Average,2.0,Cat_2,A,31-35
466500,Female,Yes,48,Yes,Artist,3.0,High,3.0,Cat_4,B,46-50
460826,Female,No,32,Yes,Artist,0.0,Low,3.0,Cat_4,D,31-35
466714,Male,Yes,66,Yes,Executive,0.0,Average,2.0,Cat_6,C,66-70
467876,Female,Yes,47,Yes,Artist,8.0,High,2.0,Cat_6,C,46-50
465204,Male,Yes,28,Yes,Healthcare,1.0,Low,2.0,Cat_6,C,26-30
461851,Female,Yes,35,Yes,Artist,3.0,Average,2.0,Cat_6,C,31-35
460823,Female,Yes,75,Yes,Lawyer,1.0,High,2.0,Cat_6,B,71-75
459328,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,B,46-50
466541,Male,No,41,Yes,Entertainment,1.0,Low,4.0,Cat_6,A,41-45
461817,Female,No,25,No,Doctor,1.0,Low,3.0,Cat_6,D,18-25
459187,Female,Yes,52,No,Doctor,0.0,Average,3.0,Cat_4,B,51-55
464352,Male,Yes,58,Yes,Doctor,0.0,Average,2.0,Cat_6,C,56-60
462752,Female,No,26,No,Healthcare,1.0,Low,1.0,Cat_6,D,26-30
459814,Female,No,49,Yes,Artist,0.0,Low,3.0,Cat_2,B,46-50
460309,Male,No,28,Yes,Marketing,9.0,Low,5.0,Cat_7,D,26-30
467169,Male,No,53,Yes,Artist,0.0,Low,1.0,Cat_6,B,51-55
461362,Female,No,27,Yes,Doctor,0.0,Low,4.0,Cat_6,D,26-30
462942,Female,No,33,Yes,Entertainment,0.0,Low,4.0,Cat_4,A,31-35
463088,Female,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6,C,75+
463924,Female,No,40,Yes,Artist,1.0,Low,1.0,Cat_5,B,36-40
462105,Male,Yes,47,No,Executive,1.0,High,4.0,Cat_4,B,46-50
462794,Male,No,27,No,Healthcare,10.0,Low,5.0,Cat_6,D,26-30
462399,Male,Yes,37,Yes,Executive,1.0,Low,6.0,Cat_6,D,36-40
465593,Male,Yes,56,No,Lawyer,0.0,High,3.0,Cat_3,A,56-60
465437,Male,Yes,48,Yes,Executive,2.0,High,5.0,Cat_6,C,46-50
465457,Female,No,32,Yes,Engineer,0.0,Low,1.0,Cat_6,A,31-35
463167,Male,Yes,39,Yes,Doctor,1.0,Average,3.0,Cat_6,A,36-40
463176,Male,Yes,39,Yes,Artist,1.0,Average,4.0,Cat_3,B,36-40
462141,Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,C,36-40
460760,Male,Yes,60,No,Artist,1.0,High,4.0,Cat_3,B,56-60
461938,Female,No,33,Yes,Engineer,9.0,Low,2.0,Cat_6,A,31-35
465041,Female,Yes,50,No,Artist,0.0,Average,4.0,Cat_4,C,46-50
462896,Male,Yes,58,Yes,Entertainment,1.0,Low,2.0,Cat_6,A,56-60
467226,Female,No,20,No,Entertainment,1.0,Low,4.0,Cat_6,C,18-25
467228,Male,No,29,Yes,Healthcare,1.0,Low,4.0,Cat_6,C,26-30
459800,Female,No,37,No,Engineer,0.0,Low,1.0,Cat_6,D,36-40
466175,Male,Yes,25,Yes,Doctor,1.0,Low,2.0,Cat_6,C,18-25
460212,Male,Yes,37,Yes,Entertainment,11.0,Low,6.0,Cat_6,D,36-40
466912,Male,Yes,68,Yes,Engineer,0.0,Low,1.0,Cat_6,D,66-70
460373,Male,No,20,No,Healthcare,2.0,Low,3.0,Cat_6,D,18-25
463728,Female,Yes,30,No,Doctor,1.0,Average,6.0,Cat_6,B,26-30
466596,Female,Yes,83,Yes,Artist,0.0,High,2.0,Cat_6,C,75+
465945,Female,No,52,Yes,Artist,0.0,Low,1.0,Cat_6,D,51-55
464825,Female,No,19,No,Healthcare,7.0,Low,1.0,Cat_4,D,18-25
462235,Female,Yes,36,Yes,Engineer,11.0,Low,2.0,Cat_4,C,36-40
463477,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_4,C,31-35
465744,Male,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_2,C,51-55
467093,Female,Yes,53,Yes,Artist,8.0,Average,2.0,Cat_6,A,51-55
464351,Female,No,31,Yes,Healthcare,1.0,Low,1.0,Cat_6,D,31-35
466955,Male,Yes,57,No,Entertainment,0.0,Low,4.0,Cat_3,A,56-60
462305,Male,Yes,36,Yes,Artist,0.0,Average,5.0,Cat_6,C,36-40
461519,Male,No,35,No,Doctor,1.0,Low,3.0,Cat_4,A,31-35
465885,Female,No,41,Yes,Marketing,1.0,Low,2.0,Cat_6,A,41-45
461022,Male,Yes,69,Yes,Artist,0.0,Low,1.0,Cat_3,A,66-70
463146,Male,Yes,37,No,Entertainment,11.0,Average,2.0,Cat_6,B,36-40
459150,Female,No,49,Yes,Doctor,0.0,Low,1.0,Cat_6,A,46-50
467114,Male,Yes,59,Yes,Marketing,0.0,Average,3.0,Cat_6,B,56-60
466395,Female,Yes,37,Yes,Doctor,2.0,High,2.0,Cat_4,A,36-40
465028,Female,Yes,68,Yes,Lawyer,3.0,High,4.0,Cat_6,C,66-70
467194,Male,No,29,No,Entertainment,1.0,Low,3.0,Cat_6,D,26-30
464189,Female,No,42,Yes,Artist,1.0,Low,2.0,Cat_6,A,41-45
466043,Female,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_6,B,46-50
460585,Male,No,49,No,Entertainment,1.0,Low,3.0,Cat_3,D,46-50
461217,Female,No,33,Yes,Engineer,1.0,Low,5.0,Cat_6,D,31-35
465759,Male,Yes,33,No,Artist,1.0,Low,3.0,Cat_4,A,31-35
463485,Female,No,25,No,Engineer,1.0,Low,3.0,Cat_6,D,18-25
464781,Male,No,32,No,Marketing,0.0,Low,3.0,Cat_4,D,31-35
459425,Female,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,A,75+
460716,Male,Yes,52,Yes,Entertainment,0.0,Average,4.0,Cat_6,B,51-55
464864,Female,No,27,No,Engineer,14.0,Low,8.0,Cat_4,D,26-30
467250,Male,Yes,63,Yes,Entertainment,6.0,Low,2.0,Cat_6,D,61-65
460169,Female,Yes,89,Yes,Lawyer,1.0,High,2.0,Cat_2,C,75+
462401,Male,Yes,31,No,Executive,1.0,Average,2.0,Cat_4,D,31-35
464290,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6,C,41-45
462692,Female,Yes,35,No,Artist,1.0,Average,2.0,Cat_6,B,31-35
464599,Female,Yes,50,Yes,Artist,1.0,High,7.0,Cat_2,B,46-50
464952,Female,Yes,70,No,Engineer,0.0,Average,2.0,Cat_4,B,66-70
460502,Female,Yes,55,Yes,Engineer,1.0,Average,3.0,Cat_3,B,51-55
463897,Female,Yes,36,Yes,Homemaker,8.0,Average,5.0,Cat_6,B,36-40
464401,Female,Yes,66,Yes,Lawyer,4.0,Low,1.0,Cat_6,B,66-70
462621,Female,Yes,49,No,Engineer,5.0,Average,5.0,Cat_4,D,46-50
466092,Male,Yes,65,Yes,Artist,1.0,Average,4.0,Cat_6,B,61-65
466469,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_3,D,18-25
459804,Male,Yes,45,No,Artist,3.0,High,4.0,Cat_6,C,41-45
460548,Male,No,33,No,Entertainment,1.0,Low,5.0,Cat_3,D,31-35
459733,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,A,46-50
466830,Male,No,28,Yes,Healthcare,5.0,Low,4.0,Cat_6,D,26-30
466849,Female,No,27,Yes,Artist,0.0,Low,8.0,Cat_4,C,26-30
461090,Female,Yes,45,Yes,Engineer,1.0,Low,3.0,Cat_3,D,41-45
466531,Female,Yes,49,Yes,Entertainment,2.0,Average,3.0,Cat_6,A,46-50
467378,Female,Yes,56,Yes,Artist,1.0,Average,2.0,Cat_6,C,56-60
462830,Male,No,21,No,Healthcare,1.0,Low,1.0,Cat_2,D,18-25
461087,Female,Yes,29,No,Artist,0.0,Average,2.0,Cat_3,A,26-30
461857,Male,No,33,No,Entertainment,1.0,Low,3.0,Cat_6,C,31-35
465754,Female,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,C,56-60
466708,Male,Yes,65,No,Entertainment,1.0,Low,1.0,Cat_6,A,61-65
465133,Female,Yes,61,Yes,Engineer,1.0,Average,5.0,Cat_6,B,61-65
467266,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_3,C,31-35
464304,Male,Yes,35,Yes,Artist,1.0,Low,1.0,Cat_3,A,31-35
464393,Female,Yes,82,Yes,Lawyer,1.0,High,2.0,Cat_6,A,75+
464883,Female,Yes,37,No,Engineer,1.0,Low,4.0,Cat_4,A,36-40
465203,Male,No,32,Yes,Healthcare,2.0,Low,3.0,Cat_6,C,31-35
461860,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,C,75+
459934,Male,No,49,Yes,Artist,0.0,Low,1.0,Cat_6,B,46-50
461408,Male,Yes,46,Yes,Marketing,1.0,Low,3.0,Cat_6,D,46-50
459545,Female,No,20,No,Doctor,1.0,Low,4.0,Cat_6,D,18-25
459967,Male,No,27,Yes,Entertainment,9.0,Low,3.0,Cat_6,B,26-30
464493,Female,Yes,66,Yes,Lawyer,6.0,Average,4.0,Cat_5,B,66-70
463020,Male,Yes,31,Yes,Artist,0.0,Average,3.0,Cat_1,D,31-35
466704,Male,Yes,53,Yes,Doctor,4.0,Average,2.0,Cat_6,C,51-55
462950,Female,No,29,Yes,Doctor,0.0,Low,5.0,Cat_3,D,26-30
459862,Male,Yes,70,No,Executive,1.0,High,2.0,Cat_6,A,66-70
465560,Male,Yes,60,Yes,Entertainment,1.0,Average,5.0,Cat_3,B,56-60
465114,Female,No,43,No,Doctor,4.0,Low,6.0,Cat_7,B,41-45
464908,Male,Yes,73,Yes,Entertainment,5.0,Low,1.0,Cat_4,A,71-75
459761,Female,No,47,No,Engineer,1.0,Low,3.0,Cat_6,A,46-50
464109,Male,Yes,47,No,Entertainment,0.0,Average,3.0,Cat_6,C,46-50
463748,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D,18-25
461808,Male,Yes,38,Yes,Artist,0.0,Low,2.0,Cat_7,B,36-40
461716,Female,Yes,56,Yes,Lawyer,5.0,High,9.0,Cat_6,C,56-60
466409,Male,Yes,51,Yes,Artist,0.0,Average,5.0,Cat_6,C,51-55
464160,Male,Yes,27,Yes,Artist,4.0,Average,2.0,Cat_6,A,26-30
462459,Male,No,30,Yes,Artist,2.0,Low,2.0,Cat_6,A,26-30
463347,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_2,A,46-50
461117,Female,No,30,Yes,Healthcare,0.0,Low,6.0,Cat_3,D,26-30
467023,Male,Yes,26,No,Doctor,9.0,Average,2.0,Cat_6,A,26-30
462637,Female,Yes,58,No,Marketing,1.0,Average,6.0,Cat_4,D,56-60
465068,Male,Yes,42,Yes,Artist,3.0,Average,4.0,Cat_6,B,41-45
463731,Male,No,23,No,Healthcare,0.0,Low,3.0,Cat_6,D,18-25
462239,Male,Yes,49,Yes,Executive,1.0,High,5.0,Cat_5,C,46-50
467472,Male,Yes,59,Yes,Executive,3.0,High,4.0,Cat_6,B,56-60
460269,Male,No,31,Yes,Healthcare,8.0,Low,3.0,Cat_7,D,31-35
466286,Female,Yes,49,Yes,Artist,0.0,Average,5.0,Cat_2,C,46-50
